#Cu 100 Test 3_02.dat																														
#5/4/2022 12:26:12 PM																														
#Preliminary IPES Scan																														
#Sweep En																														
"#Measure rgm, lgm, 6487"																														
#Timestamp (sec)	X (mm)	Y (mm)	Z (mm)	Theta (deg)	EG Grid (V)	EG Energy (eV)	EG Extraction (V)	EG Focus 1 (V)	EG Focus 2 (V)	EG Filament (V)	EG X1 Alignment (V)	EG X2 Alignment (V)	EG Y1 Alignment (V)	EG Y2 Alignment (V)	6485 Samples	6487 Samples	6487 Voltage (V)	GM2 Dwell Time (s)	GM2 SCA Lower Limit (V)	GM2 SCA Upper Limit (V)	GM1 Dwell Time (s)	GM1 SCA Lower Limit (V)	GM1 SCA Upper Limit (V)	Voltage Supply A (V)	Voltage Supply B (V)	Dummy	GM2 Counts	GM1 Counts	Keithley6485 Current (A)	Keithley6487 Current (A)
#time	xpos	ypos	zpos	theta	grid	en	ext	f1	f2	fil	x1	x2	y1	y2	6485s	6487s	6487v	gm2dw	gm2ll	gm2ul	gm1dw	gm1ll	gm1ul	va	vb	dummy	gm2	gm1	6485c	6487c
3734529030	-0.0005	0.0005	198.99	0	-15	18.4	100	17	100	4.18	0	0	0	0	1	1	0	1	1	1	1	1	1	740	740	0	316	206	3.51E-15	-5.25E-06
3734529045	-0.0005	0.0005	198.99	0	-15	18.5	100	17	100	4.18	0	0	0	0	1	1	0	1	1	1	1	1	1	740	740	0	332	215	3.51E-15	-5.26E-06
3734529059	-0.0005	0.0005	198.99	0	-15	18.6	100	17	100	4.18	0	0	0	0	1	1	0	1	1	1	1	1	1	740	740	0	329	220	3.51E-15	-5.26E-06
3734529074	-0.0005	0.0005	198.99	0	-15	18.7	100	17	100	4.18	0	0	0	0	1	1	0	1	1	1	1	1	1	740	740	0	339	204	3.51E-15	-5.26E-06
3734529089	-0.0005	0.0005	198.99	0	-15	18.8	100	17	100	4.18	0	0	0	0	1	1	0	1	1	1	1	1	1	740	740	0	391	217	3.51E-15	-5.26E-06
3734529104	-0.0005	0.0005	198.99	0	-15	18.9	100	17	100	4.18	0	0	0	0	1	1	0	1	1	1	1	1	1	740	740	0	372	221	3.51E-15	-5.27E-06
3734529119	-0.0005	0.0005	198.99	0	-15	19	100	17	100	4.18	0	0	0	0	1	1	0	1	1	1	1	1	1	740	740	0	362	238	3.51E-15	-5.28E-06
3734529133	-0.0005	0.0005	198.99	0	-15	19.1	100	17	100	4.18	0	0	0	0	1	1	0	1	1	1	1	1	1	740	740	0	353	195	3.51E-15	-5.28E-06
3734529148	-0.0005	0.0005	198.99	0	-15	19.2	100	17	100	4.18	0	0	0	0	1	1	0	1	1	1	1	1	1	740	740	0	345	225	3.51E-15	-5.28E-06
3734529163	-0.0005	0.0005	198.99	0	-15	19.3	100	17	100	4.18	0	0	0	0	1	1	0	1	1	1	1	1	1	740	740	0	387	225	3.51E-15	-5.29E-06
3734529178	-0.0005	0.0005	198.99	0	-15	19.4	100	17	100	4.18	0	0	0	0	1	1	0	1	1	1	1	1	1	740	740	0	369	217	3.51E-15	-5.29E-06
3734529193	-0.0005	0.0005	198.99	0	-15	19.5	100	17	100	4.18	0	0	0	0	1	1	0	1	1	1	1	1	1	740	740	0	381	235	3.51E-15	-5.30E-06
3734529208	-0.0005	0.0005	198.99	0	-15	19.6	100	17	100	4.18	0	0	0	0	1	1	0	1	1	1	1	1	1	740	740	0	378	258	3.51E-15	-5.30E-06
3734529223	-0.0005	0.0005	198.99	0	-15	19.7	100	17	100	4.18	0	0	0	0	1	1	0	1	1	1	1	1	1	740	740	0	407	264	3.51E-15	-5.30E-06
3734529239	-0.0005	0.0005	198.99	0	-15	19.8	100	17	100	4.18	0	0	0	0	1	1	0	1	1	1	1	1	1	740	740	0	369	271	3.51E-15	-5.30E-06
3734529253	-0.0005	0.0005	198.99	0	-15	19.9	100	17	100	4.18	0	0	0	0	1	1	0	1	1	1	1	1	1	740	740	0	395	255	3.51E-15	-5.30E-06
3734529268	-0.0005	0.0005	198.99	0	-15	20	100	17	100	4.18	0	0	0	0	1	1	0	1	1	1	1	1	1	740	740	0	410	274	3.51E-15	-5.31E-06
