#En15Fil4Ext100F145F25G15_07.dat
#3/11/2022 5:29:00 PM
#X (mm)
#From -21 To 1 By 0.1
#Measure 6485c
#221 points
#Timestamp (sec)	X (mm)	Y (mm)	Z (mm)	Theta (deg)	EG Grid (V)	EG Energy (eV)	EG Extraction (V)	EG Focus 1 (V)	EG Focus 2 (V)	EG Filament (V)	EG X1 Alignment (V)	EG X2 Alignment (V)	EG Y1 Alignment (V)	EG Y2 Alignment (V)	6485 Samples	6487 Samples	6487 Voltage (V)	GM2 Dwell Time (s)	GM2 SCA Lower Limit (V)	GM2 SCA Upper Limit (V)	GM1 Dwell Time (s)	GM1 SCA Lower Limit (V)	GM1 SCA Upper Limit (V)	Voltage Supply A (V)	Voltage Supply B (V)	Dummy	GM2 Counts	GM1 Counts	Keithley6485 Current (A)	Keithley6487 Current (A)
#time	xpos	ypos	zpos	theta	grid	en	ext	f1	f2	fil	x1	x2	y1	y2	6485s	6487s	6487v	gm2dw	gm2ll	gm2ul	gm1dw	gm1ll	gm1ul	va	vb	dummy	gm2	gm1	6485c	6487c
3729882554.245265	-21.000500	-0.000500	-1.000000	-4.020000	0.000000	15.000000	100.000000	0.000000	50.000000	3.980000	0.000000	0.000000	0.000000	0.000000	1	1	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.781693E-10	3.879441E-7
3729882556.126101	-20.901000	-0.000500	-1.000000	-4.020000	0.000000	15.000000	100.000000	0.000000	50.000000	3.980000	0.000000	0.000000	0.000000	0.000000	1	1	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.917694E-10	3.879441E-7
3729882558.006175	-20.801000	-0.000500	-1.000000	-4.020000	0.000000	15.000000	100.000000	0.000000	50.000000	3.980000	0.000000	0.000000	0.000000	0.000000	1	1	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.028895E-10	3.879441E-7
3729882559.885109	-20.701000	-0.000500	-1.000000	-4.020000	0.000000	15.000000	100.000000	0.000000	50.000000	3.980000	0.000000	0.000000	0.000000	0.000000	1	1	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.141103E-10	3.879441E-7
3729882561.766983	-20.601000	-0.000500	-1.000000	-4.020000	0.000000	15.000000	100.000000	0.000000	50.000000	3.980000	0.000000	0.000000	0.000000	0.000000	1	1	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.237671E-10	3.879441E-7
3729882563.644499	-20.501000	-0.000500	-1.000000	-4.020000	0.000000	15.000000	100.000000	0.000000	50.000000	3.980000	0.000000	0.000000	0.000000	0.000000	1	1	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.418707E-10	3.879441E-7
3729882565.525979	-20.401000	-0.000500	-1.000000	-4.020000	0.000000	15.000000	100.000000	0.000000	50.000000	3.980000	0.000000	0.000000	0.000000	0.000000	1	1	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.568352E-10	3.879441E-7
3729882567.412300	-20.301000	-0.000500	-1.000000	-4.020000	0.000000	15.000000	100.000000	0.000000	50.000000	3.980000	0.000000	0.000000	0.000000	0.000000	1	1	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.688800E-10	3.879441E-7
3729882569.288871	-20.201000	-0.000500	-1.000000	-4.020000	0.000000	15.000000	100.000000	0.000000	50.000000	3.980000	0.000000	0.000000	0.000000	0.000000	1	1	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.930992E-10	3.879441E-7
3729882571.170670	-20.101000	-0.000500	-1.000000	-4.020000	0.000000	15.000000	100.000000	0.000000	50.000000	3.980000	0.000000	0.000000	0.000000	0.000000	1	1	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-3.157473E-10	3.879441E-7
